Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Study_Efficiency,Attendance_Level,Engagement_Score,Cumulative_Score,Cumulative_Percentage,ABC_Segment,Score_Stability,XYZ_Segment,R_Score,F_Score,M_Score,R_Quartile,F_Quartile,M_Quartile,RFM_Score,RFM_Segment
27,80,Low,Low,No,6,65,Low,Yes,1,Low,Medium,Public,Positive,4,No,Postgraduate,Near,Male,67,2.3214285714285716,Medium,58.1,214394,48.33211222200931,A,-1.2021495260760888,Z,3.5,6.7,6.7,2,4,2,242,Hard Workers
16,82,Medium,Medium,Yes,8,65,High,Yes,2,Low,Medium,Private,Positive,5,Yes,Postgraduate,Near,Male,67,3.823529411764706,Medium,55.4,214461,48.347216429771066,A,-0.39568071175626385,X,3.5,5.699999999999999,6.7,2,2,2,222,Need Attention
22,67,Medium,Medium,Yes,7,59,High,Yes,2,Low,High,Public,Positive,3,No,Postgraduate,Near,Male,67,2.5652173913043477,Low,50.3,214528,48.36232063753283,A,0.31745326125017514,X,4.1,5.550000000000001,6.7,1,2,2,122,Need Attention
16,94,Low,Medium,Yes,8,58,Medium,Yes,2,Low,Medium,Public,Positive,3,Yes,College,Near,Male,67,3.411764705882353,High,56.2,214595,48.377424845294584,A,-0.33286040438251124,X,4.2,6.300000000000001,6.7,1,3,2,132,Hard Workers
14,92,High,Medium,Yes,6,61,High,Yes,0,Low,Medium,Private,Neutral,2,No,College,Moderate,Male,67,4.066666666666666,High,56.2,214662,48.39252905305635,A,-0.09338685889994829,X,3.9,6.0,6.7,1,2,2,122,Need Attention
28,72,High,Medium,Yes,5,78,Low,No,5,Medium,Low,Private,Negative,2,No,College,Far,Male,67,2.689655172413793,Medium,61.2,214729,48.40763326081811,A,-0.5293321124483709,Y,2.2,6.4,6.7,3,3,2,332,Hard Workers
21,76,High,High,Yes,9,72,Low,Yes,1,Low,High,Public,Neutral,3,No,High School,Moderate,Female,67,3.272727272727273,Medium,57.900000000000006,214796,48.42273746857987,A,-1.514470309180767,Z,2.8,5.9,6.7,2,2,2,222,Need Attention
19,75,Medium,Medium,Yes,7,88,Low,Yes,1,Medium,Medium,Private,Positive,3,No,Postgraduate,Moderate,Male,67,4.4,Medium,63.400000000000006,214863,48.43784167634163,A,0.32159321133923857,X,1.2,5.65,6.7,4,2,2,422,Need Attention
26,67,Medium,Low,Yes,10,71,High,Yes,3,Low,Medium,Public,Neutral,3,No,Postgraduate,Near,Male,67,2.6296296296296298,Low,56.3,214930,48.452945884103386,A,1.7549330716472415,Z,2.9,5.95,6.7,2,2,2,222,Need Attention
14,81,Low,Medium,No,6,89,Medium,No,6,Low,High,Private,Neutral,3,No,College,Near,Female,67,5.933333333333334,Medium,64.1,214997,48.468050091865145,A,0.01840163078343813,X,1.1,5.449999999999999,6.7,4,2,2,422,Need Attention
18,79,Medium,Medium,Yes,4,69,Medium,Yes,2,High,Low,Private,Positive,3,No,College,Near,Male,67,3.6315789473684212,Medium,56.7,215064,48.483154299626904,A,0.22526411724754952,X,3.1,5.75,6.7,2,2,2,222,Need Attention
32,65,High,Medium,No,10,57,Medium,Yes,1,High,Medium,Private,Negative,2,No,High School,Near,Female,67,1.7272727272727273,Low,51.900000000000006,215131,48.49825850738866,A,0.6927227551168594,Y,4.3,6.45,6.7,1,3,2,132,Hard Workers
20,89,Medium,Medium,Yes,4,58,Medium,Yes,1,Medium,Medium,Public,Positive,3,No,High School,Far,Female,67,2.761904761904762,Medium,55.900000000000006,215198,48.51336271515042,A,-1.2693304965466992,Z,4.2,6.45,6.7,1,3,2,132,Hard Workers
24,76,Low,High,No,6,72,High,Yes,3,Medium,High,Public,Neutral,3,Yes,High School,Moderate,Female,67,2.88,Medium,58.8,215265,48.52846692291218,A,1.7025146581296056,Z,2.8,6.199999999999999,6.7,2,3,2,232,Hard Workers
10,85,High,Medium,Yes,8,64,Low,Yes,2,High,Medium,Public,Neutral,3,No,Postgraduate,Near,Female,67,5.818181818181818,Medium,54.1,215332,48.54357113067394,A,0.20232879642280202,X,3.6,5.25,6.7,2,1,2,212,Need Attention
21,76,Medium,Medium,Yes,6,74,Medium,Yes,2,Medium,Medium,Private,Neutral,3,No,High School,Near,Male,67,3.3636363636363638,Medium,58.7,215399,48.5586753384357,A,1.631856899089109,Z,2.6,5.9,6.7,2,2,2,222,Need Attention
26,62,High,High,No,8,75,Medium,Yes,2,Medium,Medium,Public,Neutral,2,No,College,Moderate,Male,67,2.7777777777777777,Low,56.4,215466,48.57377954619746,A,-0.7330329955239894,Y,2.5,5.7,6.7,3,2,2,322,Need Attention
17,96,Medium,Low,No,8,97,Low,Yes,0,Medium,Medium,Public,Negative,3,No,High School,Near,Female,67,5.388888888888889,High,72.7,215533,48.588883753959216,A,1.8180619225578247,Z,0.3,6.5,6.7,4,3,2,432,Hard Workers
23,78,Medium,High,No,7,89,Medium,Yes,1,Medium,Low,Public,Neutral,3,No,High School,Far,Male,67,3.7083333333333335,Medium,65.9,215600,48.60398796172098,A,0.7751554940347831,Y,1.1,6.199999999999999,6.7,4,3,2,432,Hard Workers
12,71,High,High,Yes,7,78,High,Yes,3,Low,Medium,Public,Positive,4,No,College,Moderate,Female,67,6.0,Medium,56.1,215667,48.619092169482734,A,0.5530400858523584,Y,2.2,4.75,6.7,3,1,2,312,Need Attention
9,90,High,Medium,Yes,9,65,Low,Yes,3,Medium,Medium,Public,Positive,3,No,High School,Near,Female,67,6.5,High,55.7,215734,48.6341963772445,A,0.23402445435314795,X,3.5,5.4,6.7,2,1,2,212,Need Attention
23,87,Medium,Low,No,7,79,Medium,Yes,2,Medium,Medium,Public,Neutral,2,No,High School,Far,Male,67,3.2916666666666665,Medium,64.6,215801,48.64930058500626,A,-0.24852861807444937,X,2.1,6.6499999999999995,6.7,3,4,2,342,Hard Workers
23,79,Medium,Medium,No,5,81,Medium,Yes,1,Medium,Medium,Private,Neutral,3,No,High School,Near,Female,67,3.375,Medium,63.0,215868,48.66440479276802,A,1.2005316584738726,Z,1.9,6.25,6.7,3,3,2,332,Hard Workers
23,87,Medium,Low,No,6,57,Medium,Yes,2,High,Medium,Public,Positive,3,Yes,High School,Near,Male,67,2.375,Medium,55.8,215935,48.67950900052978,A,0.14035986984804696,X,4.3,6.6499999999999995,6.7,1,4,2,142,Hard Workers
27,63,High,Medium,Yes,6,98,Medium,Yes,1,Low,High,Public,Positive,2,No,High School,Moderate,Female,67,3.5,Low,66.2,216002,48.69461320829153,A,-1.9670697035871523,Z,0.2,5.85,6.7,4,2,2,422,Need Attention
19,83,Medium,High,Yes,7,56,Medium,Yes,1,Medium,Low,Private,Positive,3,No,College,Far,Female,67,2.8,Medium,53.0,216069,48.709717416053294,A,-1.1171864617070024,Z,4.4,6.050000000000001,6.7,1,3,2,132,Hard Workers
19,88,Low,Medium,Yes,5,68,High,Yes,1,Low,Low,Public,Positive,5,No,High School,Moderate,Male,67,3.4,Medium,59.300000000000004,216136,48.72482162381505,A,-0.1858457521927473,X,3.2,6.300000000000001,6.7,2,3,2,232,Hard Workers
19,90,Medium,Medium,No,8,78,Medium,Yes,1,Low,Medium,Private,Neutral,3,No,High School,Moderate,Male,67,3.9,High,63.900000000000006,216203,48.73992583157681,A,0.3099989831655551,X,2.2,6.4,6.7,3,3,2,332,Hard Workers
23,79,High,High,Yes,6,54,Low,Yes,1,Low,Medium,Public,Neutral,1,No,High School,Moderate,Male,67,2.25,Medium,52.2,216270,48.75503003933857,A,-0.05658848889989584,X,4.6,6.25,6.7,1,3,2,132,Hard Workers
30,77,Medium,Low,Yes,9,70,Medium,Yes,0,Medium,High,Public,Neutral,1,No,High School,Moderate,Male,67,2.2580645161290325,Medium,60.099999999999994,216337,48.77013424710033,A,1.2189707897936632,Z,3.0,6.85,6.7,2,4,2,242,Hard Workers
22,78,Medium,Low,No,9,63,High,Yes,2,Medium,High,Public,Neutral,4,No,High School,Near,Male,67,2.739130434782609,Medium,55.2,216404,48.78523845486209,A,-1.9511018640386248,Z,3.7,6.1,6.7,2,3,2,232,Hard Workers
9,98,High,Medium,Yes,9,64,Medium,Yes,1,Low,Medium,Private,Negative,3,No,High School,Near,Male,67,6.4,High,57.7,216471,48.80034266262385,A,0.1435879365051602,X,3.6,5.800000000000001,6.7,2,2,2,222,Need Attention
17,80,Medium,Medium,Yes,7,52,High,Yes,2,Medium,Medium,Private,Neutral,3,No,Postgraduate,Near,Female,67,2.888888888888889,Medium,49.900000000000006,216538,48.81544687038561,A,-1.8179792253871547,Z,4.8,5.7,6.7,1,2,2,122,Need Attention
17,91,Medium,Low,Yes,10,86,Low,Yes,1,Medium,Medium,Public,Neutral,3,Yes,Postgraduate,Moderate,Female,67,4.777777777777778,High,66.8,216605,48.830551078147366,A,0.7597122954841684,Y,1.4,6.25,6.7,3,3,2,332,Hard Workers
13,96,Medium,Medium,No,10,51,Medium,Yes,1,Low,Low,Public,Positive,3,No,Postgraduate,Near,Female,67,3.642857142857143,High,53.099999999999994,216672,48.84565528590913,A,-0.09445871444200275,X,4.9,6.1,6.7,1,3,2,132,Hard Workers
17,81,Medium,High,No,6,78,Medium,Yes,2,Low,Medium,Private,Positive,2,No,High School,Moderate,Male,67,4.333333333333333,Medium,60.6,216739,48.860759493670884,A,0.41960997202411815,X,2.2,5.75,6.7,3,2,2,322,Need Attention
17,87,High,Low,Yes,6,84,Medium,Yes,0,Medium,Medium,Public,Positive,3,No,College,Far,Male,67,4.666666666666667,Medium,64.8,216806,48.87586370143265,A,-0.8638829605897661,Y,1.6,6.05,6.7,3,3,2,332,Hard Workers
30,75,Medium,Medium,No,7,77,Medium,Yes,0,Low,Medium,Public,Positive,2,No,High School,Moderate,Male,67,2.4838709677419355,Medium,62.3,216873,48.8909679091944,A,1.279464931657751,Z,2.3,6.75,6.7,3,4,2,342,Hard Workers
26,71,Medium,Low,Yes,8,99,Medium,Yes,1,Medium,High,Public,Positive,3,No,High School,Far,Male,67,3.6666666666666665,Medium,68.7,216940,48.90607211695616,A,1.0417246640588513,Z,0.1,6.15,6.7,4,3,2,432,Hard Workers
17,85,Low,Medium,Yes,7,84,Medium,Yes,3,Medium,Medium,Public,Positive,2,No,College,Far,Female,67,4.666666666666667,Medium,64.2,217007,48.921176324717926,A,0.5835443030118876,Y,1.6,5.95,6.7,3,2,2,322,Need Attention
17,81,High,Low,No,7,61,Medium,Yes,2,High,Medium,Public,Positive,2,No,College,Near,Female,67,3.388888888888889,Medium,53.8,217074,48.93628053247968,A,-0.12951724686344077,X,3.9,5.75,6.7,1,2,2,122,Need Attention
23,75,Medium,Low,Yes,8,66,Medium,Yes,5,Medium,Low,Public,Neutral,3,No,High School,Near,Male,67,2.75,Medium,55.8,217141,48.951384740241444,A,0.5798572852951321,Y,3.4,6.05,6.7,2,3,2,232,Hard Workers
27,67,High,Medium,Yes,10,71,Medium,Yes,1,Low,High,Public,Neutral,3,No,High School,Near,Female,67,2.5357142857142856,Low,56.599999999999994,217208,48.9664889480032,A,-0.7068925679873489,Y,2.9,6.050000000000001,6.7,2,3,2,232,Hard Workers
13,95,Medium,Medium,Yes,4,83,Low,No,1,Low,High,Public,Neutral,4,No,College,Moderate,Male,67,5.928571428571429,High,65.6,217275,48.98159315576496,A,0.8555556590207121,Y,1.7,6.05,6.7,3,3,2,332,Hard Workers
23,93,Medium,Low,Yes,8,51,High,No,0,Low,High,Private,Positive,1,No,High School,Near,Male,67,2.125,High,55.2,217342,48.99669736352672,A,1.649480894323921,Z,4.9,6.95,6.7,1,4,2,142,Hard Workers
15,85,High,Medium,No,7,82,High,Yes,2,Medium,Medium,Public,Negative,4,No,High School,Far,Male,67,5.125,Medium,62.800000000000004,217409,49.01180157128848,A,1.0706105599791862,Z,1.8,5.75,6.7,3,2,2,322,Need Attention
21,72,High,High,No,5,73,Medium,Yes,1,Medium,Medium,Public,Neutral,3,No,High School,Near,Male,67,3.3181818181818183,Medium,57.1,217476,49.02690577905024,A,-0.7296024698074095,Y,2.7,5.7,6.7,2,2,2,222,Need Attention
20,83,High,Low,Yes,6,94,Medium,Yes,1,Low,Medium,Public,Neutral,2,No,High School,Near,Male,67,4.476190476190476,Medium,68.5,217543,49.042009986812,A,0.3614173172731029,X,0.6,6.15,6.7,4,3,2,432,Hard Workers
20,78,Medium,Medium,No,6,77,Medium,Yes,3,Medium,Medium,Private,Positive,3,No,High School,Moderate,Male,67,3.6666666666666665,Medium,60.2,217610,49.05711419457376,A,-1.2931415437586478,Z,2.3,5.9,6.7,3,2,2,322,Need Attention
24,88,Low,Medium,No,8,58,Medium,Yes,1,Low,High,Public,Negative,3,No,High School,Near,Male,67,2.32,Medium,56.8,217677,49.072218402335515,A,0.5723903111756757,Y,4.2,6.800000000000001,6.7,1,4,2,142,Hard Workers
18,90,Low,Medium,Yes,5,62,High,Yes,3,Medium,Medium,Private,Neutral,2,No,High School,Moderate,Female,67,3.263157894736842,High,57.2,217744,49.08732261009728,A,0.45060341286253885,X,3.8,6.3,6.7,1,3,2,132,Hard Workers
24,75,Low,Medium,Yes,10,89,Low,Yes,0,Medium,High,Private,Positive,3,No,College,Near,Female,67,3.56,Medium,65.3,217811,49.10242681785903,A,-1.869816339532164,Z,1.1,6.15,6.7,4,3,2,432,Hard Workers
17,85,High,Medium,Yes,10,66,Medium,Yes,1,High,Medium,Public,Neutral,1,Yes,Postgraduate,Moderate,Male,67,3.6666666666666665,Medium,57.0,217878,49.11753102562079,A,-1.1617838439123638,Z,3.4,5.95,6.7,2,2,2,222,Need Attention
34,65,Medium,Medium,Yes,6,62,High,Yes,0,Medium,High,Public,Negative,3,No,High School,Near,Male,67,1.7714285714285714,Low,54.5,217945,49.13263523338255,A,-0.28313889674376713,X,3.8,6.65,6.7,1,4,2,142,Hard Workers
25,82,Medium,Medium,Yes,5,86,Medium,No,0,Low,Low,Public,Positive,4,No,High School,Near,Male,67,3.3076923076923075,Medium,66.5,218012,49.14773944114431,A,-0.30085974714082625,X,1.4,6.6,6.7,3,3,2,332,Hard Workers
25,70,Low,High,Yes,5,73,Medium,Yes,2,Medium,Medium,Private,Neutral,1,No,Postgraduate,Near,Male,67,2.8076923076923075,Medium,57.7,218079,49.162843648906076,A,-1.2094769354188053,Z,2.7,6.0,6.7,2,2,2,222,Need Attention
21,80,Low,High,Yes,7,60,Medium,Yes,1,Medium,High,Public,Positive,2,No,College,Moderate,Male,67,2.727272727272727,Medium,54.3,218146,49.17794785666783,A,0.38897872935218375,X,4.0,6.1,6.7,1,3,2,132,Hard Workers
24,82,Low,Medium,No,7,56,Medium,Yes,1,Medium,Medium,Public,Positive,3,No,Postgraduate,Moderate,Male,67,2.24,Medium,54.2,218213,49.193052064429594,A,0.2514736089405121,X,4.4,6.5,6.7,1,3,2,132,Hard Workers
8,87,High,High,No,9,97,Low,Yes,2,Low,Medium,Public,Positive,3,No,High School,Near,Male,67,10.777777777777779,Medium,67.3,218280,49.20815627219135,A,-0.1942691319785193,X,0.3,5.1499999999999995,6.7,4,1,2,412,Need Attention
20,83,High,Low,Yes,8,66,Medium,Yes,1,High,Medium,Private,Neutral,3,Yes,College,Near,Female,67,3.142857142857143,Medium,57.3,218347,49.223260479953105,A,-0.7557915001583629,Y,3.4,6.15,6.7,2,3,2,232,Hard Workers
24,75,High,High,Yes,6,51,High,No,1,Medium,High,Public,Negative,3,No,High School,Near,Male,67,2.04,Medium,50.1,218414,49.23836468771487,A,1.0487071264165635,Z,4.9,6.15,6.7,1,3,2,132,Hard Workers
21,80,Medium,Medium,No,7,92,Low,Yes,1,Medium,Medium,Public,Positive,3,No,High School,Moderate,Male,67,4.181818181818182,Medium,67.10000000000001,218481,49.25346889547663,A,1.6554071130882952,Z,0.8,6.1,6.7,4,3,2,432,Hard Workers
24,77,High,Low,No,8,96,Medium,Yes,0,Medium,Medium,Public,Neutral,3,No,High School,Near,Female,67,3.84,Medium,68.7,218548,49.26857310323839,A,-0.4835614838465371,X,0.4,6.25,6.7,4,3,2,432,Hard Workers
13,88,High,Medium,No,4,66,Low,Yes,1,Low,High,Public,Positive,4,No,High School,Near,Female,67,4.714285714285714,Medium,56.7,218615,49.28367731100015,A,-0.6121669171548207,Y,3.4,5.7,6.7,2,2,2,222,Need Attention
22,64,Medium,Medium,No,6,73,High,Yes,3,Medium,Medium,Public,Positive,4,No,Postgraduate,Moderate,Female,67,3.1739130434782608,Low,55.0,218682,49.298781518761906,A,0.4912076654119963,X,2.7,5.4,6.7,2,1,2,212,Need Attention
33,68,Medium,Low,Yes,5,88,Medium,Yes,2,Low,Medium,Public,Negative,1,No,College,Moderate,Male,67,2.588235294117647,Low,65.5,218749,49.313885726523665,A,-0.35802937974698623,X,1.2,6.699999999999999,6.7,4,4,2,442,Hard Workers
15,75,Medium,High,Yes,7,91,High,Yes,0,Medium,High,Public,Neutral,3,No,College,Moderate,Male,67,5.6875,Medium,63.4,218816,49.328989934285424,A,-0.13939720066323416,X,0.9,5.25,6.7,4,1,2,412,Need Attention
13,78,Medium,High,Yes,9,96,High,Yes,2,Low,Medium,Public,Neutral,3,No,College,Moderate,Male,67,6.857142857142857,Medium,65.7,218883,49.34409414204718,A,0.7396531517246714,Y,0.4,5.2,6.7,4,1,2,412,Need Attention
18,76,High,High,No,6,79,Medium,Yes,1,Medium,Medium,Private,Positive,2,No,Postgraduate,Far,Female,67,4.157894736842105,Medium,59.8,218950,49.35919834980894,A,-1.9093560875072928,Z,2.1,5.6,6.7,3,2,2,322,Need Attention
23,81,Medium,Low,Yes,7,67,Medium,Yes,0,Medium,High,Private,Positive,5,No,High School,Moderate,Female,67,2.7916666666666665,Medium,58.0,219017,49.3743025575707,A,1.3183023248526693,Z,3.3,6.35,6.7,2,3,2,232,Hard Workers
18,75,High,Medium,Yes,9,83,Medium,Yes,2,Low,Medium,Public,Positive,4,Yes,Postgraduate,Moderate,Female,67,4.368421052631579,Medium,61.1,219084,49.38940676533246,A,0.07268052432934134,X,1.7,5.55,6.7,3,2,2,322,Need Attention
28,68,High,Medium,Yes,7,63,Medium,Yes,0,Low,High,Public,Negative,2,No,College,Near,Male,67,2.1724137931034484,Low,54.0,219151,49.404510973094226,A,-0.4114931445621802,X,3.7,6.199999999999999,6.7,2,3,2,232,Hard Workers
21,74,Medium,High,Yes,10,83,Low,Yes,1,High,Medium,Public,Neutral,3,No,High School,Moderate,Female,67,3.772727272727273,Medium,61.7,219218,49.41961518085598,A,-0.08923415422144892,X,1.7,5.800000000000001,6.7,3,2,2,322,Need Attention
8,97,Medium,High,Yes,8,87,Medium,Yes,0,Medium,Medium,Public,Positive,2,Yes,High School,Near,Male,67,9.666666666666666,High,66.3,219285,49.43471938861774,A,-0.03757064497948127,X,1.3,5.6499999999999995,6.7,3,2,2,322,Need Attention
21,83,Medium,Medium,Yes,8,75,High,Yes,1,Low,High,Public,Neutral,2,No,High School,Far,Male,67,3.409090909090909,Medium,61.2,219352,49.4498235963795,A,-1.7312013034449254,Z,2.5,6.25,6.7,3,3,2,332,Hard Workers
17,73,High,High,Yes,7,92,Medium,Yes,2,High,Medium,Private,Negative,2,No,High School,Moderate,Male,67,5.111111111111111,Medium,63.800000000000004,219419,49.464927804141254,A,1.494938227453236,Z,0.8,5.35,6.7,4,1,2,412,Need Attention
20,83,Medium,Low,Yes,5,85,Medium,Yes,1,High,High,Public,Neutral,2,No,College,Far,Male,67,4.0476190476190474,Medium,64.9,219486,49.48003201190302,A,0.041325632270618466,X,1.5,6.15,6.7,3,3,2,332,Hard Workers
23,90,Low,Low,No,9,51,Low,Yes,4,Medium,Medium,Private,Neutral,3,No,High School,Moderate,Male,67,2.125,High,54.3,219553,49.49513621966478,A,0.4430021304473752,X,4.9,6.8,6.7,1,4,2,142,Hard Workers
16,86,Low,Medium,Yes,8,63,Medium,Yes,2,Medium,Medium,Public,Positive,4,No,High School,Near,Male,67,3.7058823529411766,Medium,55.800000000000004,219620,49.51024042742654,A,0.9515497705740428,Y,3.7,5.9,6.7,2,2,2,222,Need Attention
30,63,High,Low,No,5,97,High,Yes,2,Low,High,Public,Positive,2,Yes,College,Moderate,Female,67,3.129032258064516,Low,66.7,219687,49.5253446351883,A,-1.0211624575603002,Z,0.3,6.15,6.7,4,3,2,432,Hard Workers
17,74,Medium,Medium,Yes,8,87,Medium,Yes,4,Low,Low,Public,Positive,3,No,College,Near,Male,67,4.833333333333333,Medium,62.1,219754,49.54044884295005,A,0.47347189903522846,X,1.3,5.4,6.7,3,1,2,312,Need Attention
10,80,High,Medium,Yes,6,93,High,Yes,4,Medium,Medium,Public,Negative,3,No,College,Moderate,Female,67,8.454545454545455,Medium,64.2,219821,49.555553050711815,A,-0.26764109089879357,X,0.7,5.0,6.7,4,1,2,412,Need Attention
10,96,High,High,No,6,80,Medium,No,0,Medium,Medium,Public,Neutral,4,No,High School,Moderate,Female,67,7.2727272727272725,High,63.8,219888,49.570657258473574,A,0.8467707752164937,Y,2.0,5.8,6.7,3,2,2,322,Need Attention
25,73,Medium,Medium,Yes,5,75,Low,Yes,0,Medium,Medium,Private,Positive,2,No,College,Near,Female,67,2.8846153846153846,Medium,59.4,219955,49.58576146623533,A,-2.1272274203514954,Z,2.5,6.15,6.7,3,3,2,332,Hard Workers
16,82,Low,High,Yes,8,73,Low,Yes,3,Low,High,Public,Positive,1,No,College,Near,Male,67,4.294117647058823,Medium,58.6,220022,49.60086567399709,A,-0.099094300241269,X,2.7,5.699999999999999,6.7,2,2,2,222,Need Attention
24,63,High,Low,Yes,7,91,Low,Yes,4,Low,Medium,Private,Positive,4,No,High School,Near,Female,67,3.64,Low,62.5,220089,49.61596988175885,A,-0.6028206557839616,Y,0.9,5.55,6.7,4,2,2,422,Need Attention
8,89,Medium,High,Yes,7,81,Low,Yes,4,Low,Medium,Public,Neutral,3,No,College,Near,Male,67,9.0,Medium,61.5,220156,49.63107408952061,A,0.4322629506341555,X,1.9,5.25,6.7,3,1,2,312,Need Attention
13,90,High,Medium,No,8,81,Medium,Yes,0,Medium,Medium,Public,Positive,3,No,High School,Moderate,Female,67,5.785714285714286,High,63.3,220223,49.64617829728237,A,0.47004418736820214,X,1.9,5.8,6.7,3,2,2,322,Need Attention
30,75,Medium,Medium,Yes,4,79,Low,Yes,0,Medium,Medium,Public,Negative,4,No,High School,Moderate,Male,67,2.5483870967741935,Medium,63.1,220290,49.66128250504413,A,-0.7076258948220261,Y,2.1,6.75,6.7,3,4,2,342,Hard Workers
6,92,High,Low,Yes,5,95,High,Yes,3,Medium,Medium,Public,Neutral,1,No,Postgraduate,Near,Female,67,13.571428571428571,High,67.4,220357,49.676386712805886,A,-0.7121738641760436,Y,0.5,5.199999999999999,6.7,4,1,2,412,Need Attention
17,83,High,Medium,No,6,75,Medium,Yes,2,Medium,Medium,Public,Positive,3,Yes,High School,Near,Male,67,4.166666666666667,Medium,60.0,220424,49.69149092056765,A,-0.11066536855732945,X,2.5,5.8500000000000005,6.7,3,2,2,322,Need Attention
29,73,High,Medium,No,7,68,Low,Yes,1,Low,High,Private,Positive,4,Yes,High School,Moderate,Male,67,2.2666666666666666,Medium,57.8,220491,49.706595128329404,A,-0.8966422273152082,Y,3.2,6.55,6.7,2,3,2,232,Hard Workers
24,80,Medium,Medium,Yes,7,53,Medium,Yes,2,Low,Medium,Public,Positive,4,Yes,High School,Near,Female,67,2.12,Medium,52.400000000000006,220558,49.72169933609117,A,0.8419836954521269,Y,4.7,6.4,6.7,1,3,2,132,Hard Workers
19,62,High,Medium,Yes,9,83,High,Yes,2,Medium,Medium,Public,Positive,3,No,College,Near,Male,67,4.15,Low,57.5,220625,49.73680354385293,A,-0.36920720044744615,X,1.7,5.0,6.7,3,1,2,312,Need Attention
27,76,Low,Medium,Yes,5,89,Low,Yes,0,Low,Medium,Private,Positive,4,No,Postgraduate,Far,Male,67,3.1785714285714284,Medium,66.5,220692,49.75190775161468,A,-2.9069882193216414,Z,1.1,6.5,6.7,4,3,2,432,Hard Workers
21,74,Medium,High,Yes,8,79,Medium,Yes,0,Low,High,Private,Positive,4,No,High School,Near,Male,67,3.590909090909091,Medium,60.1,220759,49.76701195937645,A,-0.3748220566218061,X,2.1,5.800000000000001,6.7,3,2,2,322,Need Attention
19,77,High,Medium,Yes,8,88,Medium,No,3,Low,Medium,Public,Positive,3,No,College,Moderate,Male,67,4.4,Medium,64.0,220826,49.7821161671382,A,-1.0385438208439723,Z,1.2,5.75,6.7,4,2,2,422,Need Attention
28,64,High,Medium,No,7,83,Low,Yes,2,High,Medium,Private,Neutral,4,No,High School,Moderate,Male,67,2.8620689655172415,Low,60.800000000000004,220893,49.797220374899965,A,-1.6312758154609455,Z,1.7,6.0,6.7,3,2,2,322,Need Attention
17,89,High,Low,Yes,9,79,Medium,No,0,Medium,Medium,Public,Positive,2,No,College,Near,Female,67,4.388888888888889,Medium,63.4,220960,49.812324582661724,A,-1.2374266382225725,Z,2.1,6.15,6.7,3,3,2,332,Hard Workers
18,85,Medium,Low,Yes,10,55,High,Yes,3,Medium,High,Public,Neutral,3,No,High School,Near,Male,67,2.8947368421052633,Medium,52.9,221027,49.82742879042348,A,0.10940847183297006,X,4.5,6.05,6.7,1,3,2,132,Hard Workers
17,88,Medium,Medium,No,10,51,Medium,Yes,3,Low,High,Public,Neutral,5,No,College,Moderate,Female,67,2.8333333333333335,Medium,51.900000000000006,221094,49.84253299818524,A,1.3286408282482312,Z,4.9,6.1000000000000005,6.7,1,3,2,132,Hard Workers
23,78,Medium,Medium,Yes,10,74,Low,Yes,3,Medium,Medium,Public,Negative,4,No,High School,Moderate,Male,67,3.0833333333333335,Medium,59.9,221161,49.857637205947,A,0.31318447386498,X,2.6,6.199999999999999,6.7,2,3,2,232,Hard Workers
